8818	first_crusade.n.01
4458	fatty_acid.n.01
3198	outreach.n.01
7745	executive_officer.n.01
6309	stupidity.n.01
3271	greek_monetary_unit.n.01
7975	wash_leather.n.01
4467	centime.n.01
5288	phoxinus.n.01
10392	phrase.n.02
8261	voider.n.03
8752	jat.n.01
9600	bimillennium.n.02
1754	personhood.n.01
3324	recrimination.n.01
9874	respighi.n.01
10181	shading.n.01
3706	cancridae.n.01
9779	university_of_pennsylvania.n.01
7632	special_drawing_rights.n.01
326	luftwaffe.n.01
1923	states'_rights_democratic_party.n.01
5008	vitamin_e.n.01
1911	whole.n.02
489	coude_telescope.n.01
5666	lie.n.01
2891	lablab.n.01
9486	salvinorin.n.01
3870	agnosia.n.01
7001	snifter.n.01
2890	musaceae.n.01
5066	matthew.n.01
4945	matthew.n.02
10218	backbencher.n.01
4262	finance.n.01
2166	comedy.n.01
4915	musical_composition.n.01
576	development.n.09
877	development.n.06
2015	development.n.04
9003	tertium_quid.n.01
6777	population_commission.n.01
10217	petting_zoo.n.01
9836	amygdala.n.01
809	break.n.13
6782	game.n.01
4087	game.n.02
8444	heaviness.n.01
8606	gas_gangrene.n.01
9558	amygdalotomy.n.01
7710	pang.n.01
10387	flood_tide.n.02
8789	snake's_head_fritillary.n.01
760	range.n.04
9628	c-reactive_protein.n.01
569	strengthening.n.02
3582	scintilla.n.02
6912	exchange.n.11
9367	themistocles.n.01
5187	cyclostomata.n.01
8458	piracy.n.01
4279	entr'acte.n.01
4380	brythonic.n.01
3873	hoya.n.01
7154	sial.n.01
2098	chamberpot.n.01
10261	shin_splints.n.01
1654	northamptonshire.n.01
10054	coattail.n.01
1595	botanist.n.01
6068	table_knife.n.01
4950	expurgation.n.01
9824	vieques.n.01
5438	pleurobrachia.n.01
9778	sultriness.n.02
9127	dullness.n.03
2621	king_of_france.n.01
1001	plumb_rule.n.01
627	cruelty.n.03
4494	orchid.n.01
10735	blue_ribbon.n.01
6026	tattoo.n.03
3276	passerine.n.01
6700	hardening.n.03
6066	santos.n.01
299	loop.n.02
1259	alpine_gold.n.01
9420	prayer_of_azariah_and_song_of_the_three_children.n.01
10007	bodo-garo.n.01
872	convexity.n.01
1780	optic_radiation.n.01
8506	safety_pin.n.01
1770	hairdresser.n.01
4508	invigilator.n.01
275	ascophyllum.n.01
3202	ice_skate.n.01
7334	superscription.n.02
3788	custom.n.01
841	agaric.n.02
6085	mercury_thermometer.n.01
9302	south_temperate_zone.n.01
1787	tricyclic.n.01
5280	athanasius.n.01
2540	takeover.n.02
9977	insurability.n.01
1099	newness.n.01
8885	neurectomy.n.01
709	composer.n.01
9587	false_tamarisk.n.01
2406	venae_interlobulares_renis.n.01
5752	unwholesomeness.n.01
2425	forceps_delivery.n.01
7894	absolute_temperature.n.01
1959	common_caper.n.01
10206	goa_bean.n.02
493	bib-and-tucker.n.01
8822	version.n.02
1791	cigarette_holder.n.01
9832	standard.n.03
2472	wings.n.01
5250	tobacco_moth.n.01
6692	impeccability.n.02
1383	american.n.01
4776	opportunity.n.01
10320	workpiece.n.01
9974	sou.n.01
3211	voussoir.n.01
4239	bearnaise.n.01
4750	wild_ginger.n.01
9610	court.n.03
5751	harmfulness.n.02
8153	cannae.n.01
10224	intercommunion.n.01
9717	failing.n.02
5624	failing.n.01
7536	cake.n.01
3043	parameter.n.02
4962	antilepton.n.01
8815	service_staff.n.01
5546	standard_temperature.n.01
1886	series.n.01
2959	damnation.n.02
4990	costumier.n.01
10577	series.n.05
6646	series.n.07
6708	cordylidae.n.01
2030	autoradiograph.n.01
3832	boxing.n.01
4187	doorkeeper.n.03
4148	transportation_security_administration.n.01
7500	dalian.n.01
1720	title.n.06
3122	wind.n.01
6167	conurbation.n.01
9718	stardust.n.01
6067	steak_knife.n.01
5853	palace.n.01
2434	bond.n.02
5341	burin.n.01
8474	pinball.n.01
9439	amish_sect.n.01
5051	male.n.02
4347	male.n.01
1568	silver_fir.n.01
6949	drawbar.n.01
2347	patchwork.n.02
7920	yardman.n.01
1124	pulmonata.n.01
10350	utu.n.01
8125	split_shift.n.01
4849	pasta.n.02
4128	iron.n.03
2777	compline.n.01
1717	joseph.n.02
981	joseph.n.01
2921	cannulation.n.01
9899	hunger.n.02
5731	colloquium.n.01
977	hunger.n.01
9687	desert_sunflower.n.01
6881	lifework.n.01
8986	executive.n.02
6262	cuckoopint.n.01
3816	meloidae.n.01
9980	sherry.n.01
4339	flagpole.n.02
10223	bismarck_sea.n.02
8849	pyxidium.n.01
3476	change_of_integrity.n.01
10180	swiss_franc.n.01
470	departure_tax.n.01
7906	silverwork.n.01
3733	sensation.n.01
9232	hargeisa.n.01
3366	whale_sucker.n.01
7421	incrustation.n.03
5625	socialite.n.01
5390	paving_stone.n.01
6812	bultmann.n.01
10167	thumbnail.n.01
10103	heteroscelus.n.01
8095	thermotropism.n.01
6854	corkscrew.n.01
2231	crofter.n.01
2724	king.n.10
6674	c_battery.n.01
9841	amundsen.n.01
4311	aglaonema.n.01
5916	west_bank.n.01
5898	lamination.n.01
6510	trembles.n.01
8491	developmental_anatomy.n.01
1313	ctenophore_family.n.01
1065	life.n.10
5791	barrel.n.02
847	solfa_syllable.n.01
340	shadow.n.04
9325	shadow.n.07
9569	spruce_pine.n.04
4195	turnip.n.02
3299	turnip.n.01
3209	second_gear.n.01
8896	vasodilation.n.01
6577	jew.n.01
3161	solid_solution.n.01
9788	credit.n.02
9936	battalion.n.01
4946	gospel.n.01
2078	fluctuation.n.01
8358	cane.n.03
4808	sampling_rate.n.01
4213	honeysuckle.n.01
9087	war_paint.n.02
560	lp.n.01
7266	dedication.n.02
3953	government.n.01
1584	goddard.n.01
7108	australian_desert.n.01
1651	provincial_capital.n.01
398	diuretic_drug.n.01
9059	gulf_of_carpentaria.n.01
9204	megawatt.n.01
6801	mistreatment.n.01
10601	genus_sterculia.n.01
8005	distemper.n.03
9981	cluster_bomb.n.01
3837	intersection.n.02
5241	intersection.n.03
6349	hydrocarbon.n.01
343	precursor.n.02
8692	voting_age.n.01
7518	transcription.n.01
7544	eucinostomus.n.01
3857	erica.n.01
3663	order.n.01
360	mesocricetus.n.01
317	order.n.07
6246	biological_research.n.01
3340	flock.n.02
1644	lemur.n.01
3747	golden_age.n.02
3189	golden_age.n.03
4993	printing_unit.n.01
5899	fennic.n.01
8295	shrew.n.01
1398	blood_cell.n.01
6618	cardamom.n.01
9382	hexane.n.01
8466	inside_loop.n.01
9040	godel.n.01
1490	film_maker.n.01
8433	covering_letter.n.01
600	bird_family.n.01
5178	correlation_table.n.01
5763	falsification.n.02
1271	substantive.n.01
3725	roller-skater.n.01
5376	butcher_board.n.01
3057	unapproachability.n.01
510	cleft_lip.n.01
2505	dance_music.n.02
814	drive.n.10
2239	loan_application.n.01
9240	denver.n.01
629	klamath.n.01
1470	warren.n.02
726	hydrodamalis.n.01
5969	meadow_spikemoss.n.01
6492	sitting_duck.n.01
2972	determination.n.01
5854	mansion.n.02
1156	mythical_monster.n.01
5837	gothic.n.01
8670	notification.n.03
8196	pyx.n.01
8543	spaceflight.n.01
8997	eastern_cottontail.n.01
10186	multifocal_lens_implant.n.01
10066	pyrophoric_alloy.n.01
503	railway.n.01
2312	dentine.n.02
2364	songster.n.02
9013	tachycardia.n.01
8618	teething.n.01
5629	resuscitation.n.01
1614	marshall_plan.n.01
2187	publicist.n.01
10176	flute.n.01
3855	louisville.n.01
3485	parula_warbler.n.01
3962	triangulum_australe.n.01
7405	reaction.n.02
8923	dibranchiate.n.01
6861	cape_girardeau.n.01
4999	astronomy.n.01
3439	new_world_sparrow.n.01
1631	singles.n.02
4464	aldehyde_group.n.01
3680	lead_time.n.01
10657	i-beam.n.01
6932	ephemeridae.n.01
8803	kidnapper.n.01
9173	acid_value.n.01
6406	oreamnos.n.01
9286	menomini.n.01
216	dog_catcher.n.01
1394	reason.n.06
2938	reason.n.01
4396	spending.n.01
7037	reye's_syndrome.n.01
10597	synonymist.n.01
3283	supra_expressionism.n.01
6468	amateurism.n.01
3699	procedure.n.01
2516	crystal.n.02
558	christmas_begonia.n.01
9253	congressman.n.01
7066	negative_identification.n.01
2308	carotid_body.n.01
10374	spondylarthritis.n.01
749	receivership.n.03
755	islamabad.n.01
5366	aphid.n.01
9000	habergeon.n.01
1297	doctor_of_osteopathy.n.01
3462	edible_nut.n.01
4912	dissatisfaction.n.01
7	linden.n.02
7681	hampton_roads.n.01
9872	artichoke.n.01
778	stanza.n.01
1267	power_station.n.01
8918	revolutionary_organization_17_november.n.01
8613	nonappearance.n.01
3917	newport_news.n.01
2871	popular_music.n.01
1599	critic.n.03
1494	trophy.n.01
1195	change_of_course.n.01
3071	news_agency.n.01
9918	black_spruce.n.01
10034	honours.n.01
4544	united_states_mint.n.01
6455	emission.n.05
3316	west_virginia.n.01
3858	scorch.n.01
7721	pederast.n.01
6250	cubic_millimeter.n.01
3650	biologist.n.01
7752	coeur_d'alene.n.01
1662	atlantic_salmon.n.01
110	organic_phenomenon.n.01
1158	jelly_fungus.n.01
2824	nasion.n.01
5934	balalaika.n.01
9661	tobacco_mildew.n.01
5367	thickening.n.03
4524	spiritual_being.n.01
7983	application_form.n.01
494	outfit.n.02
1431	output-to-input_ratio.n.01
1359	ship.n.01
10584	segmental_arch.n.01
8837	ace_of_hearts.n.01
10523	pholidota.n.01
2429	pholidota.n.02
424	amitosis.n.01
7190	cedar.n.02
8914	backup_system.n.01
8976	bertolucci.n.01
7237	tongue_worm.n.01
7512	scimitar.n.01
6852	apishamore.n.01
1045	hypertext.n.01
9321	gros_point.n.02
1714	eggs_benedict.n.01
9478	steering.n.02
10151	crossbencher.n.01
5217	critter.n.01
4234	gilbert.n.03
3382	kitchen.n.01
3475	division.n.12
10484	search_and_destroy_mission.n.01
7991	yaws.n.01
2140	latinae.n.01
4474	histidine.n.01
397	thiazide.n.01
25	grip.n.06
10467	formicidae.n.01
8688	astreus_hygrometricus.n.01
7686	wild_cotton.n.01
5834	swath.n.01
6627	avionics.n.01
3287	trachea.n.01
3878	conditionality.n.01
6899	thelarche.n.01
9757	theogony.n.01
3970	reappearance.n.01
9850	neatness.n.01
1436	misrepresentation.n.01
2261	crottle.n.01
6206	habitation.n.01
7591	right_to_confront_accusors.n.01
8553	easter_egg.n.02
6062	life_science.n.01
10125	caviidae.n.01
549	content.n.05
5064	home_folk.n.01
5180	score.n.02
5244	citation.n.03
779	patroclus.n.01
3721	citation.n.05
3538	triangle.n.01
4740	berber.n.02
4578	assemblies_of_god.n.01
3007	bottle_green.n.01
7031	bolzano.n.01
7164	smoke_bush.n.02
7131	keg.n.02
5357	toe.n.01
10345	training.n.01
8814	yoga.n.02
8685	clupeid_fish.n.01
3097	nutcracker.n.03
5936	poison_pill.n.01
6479	boulder.n.01
4384	dormancy.n.01
252	simpleton.n.01
8562	establishmentarianism.n.01
915	mammal_genus.n.01
2524	kuwait.n.01
9039	plassey.n.01
3076	greeting.n.01
3156	honesty.n.01
6486	burgrass.n.01
2733	word_division.n.01
9502	acculturation.n.02
837	vernier.n.01
8232	croquet.n.01
1131	objection.n.02
9715	stir.n.01
167	tuatara.n.01
1092	motivation.n.01
6824	olive_oil.n.01
6255	objection.n.04
10230	bluehead.n.01
6091	hindrance.n.02
6726	wall_pepper.n.01
6774	general_anesthetic.n.01
2121	backfire.n.04
98	fallout_shelter.n.01
6317	burial.n.01
3634	foundation_garment.n.01
17	artery.n.01
9607	agate.n.01
1279	measurement.n.01
8441	wing_shooting.n.01
7337	pot_roast.n.01
9783	gossiping.n.01
6849	tagalog.n.02
2619	electric_eel.n.01
10425	ursus.n.01
2632	chef's_salad.n.01
10032	adducing.n.01
2874	headlock.n.01
10005	signore.n.01
2687	organic_chemistry.n.01
7224	lightsomeness.n.03
4103	portrait.n.02
8943	milhaud.n.01
10277	opening_line.n.01
6303	sharing.n.04
8339	bunch.n.01
10284	naphthalene_poisoning.n.01
5079	foundry.n.01
6199	opposition.n.02
4063	large_white_petunia.n.01
965	constellation.n.02
7937	gog_and_magog.n.01
9111	vouge.n.01
7645	typewriter_paper.n.01
10380	capacitor.n.01
2815	number_cruncher.n.02
530	trout.n.02
321	flower_cluster.n.01
2926	water_snake.n.01
1577	madia.n.01
7634	wholesale.n.01
247	clericalism.n.01
351	trade_route.n.02
6335	coldness.n.03
3266	carob.n.03
1890	ceremony.n.01
2610	offering.n.02
7094	survival.n.02
5420	aberration.n.03
2158	cloakroom.n.02
10328	securities_law.n.01
6965	banks.n.01
8140	salat.n.01
6776	screw_tree.n.01
5777	articles_of_agreement.n.01
7079	piano_action.n.01
8945	fusion.n.04
7505	showy_orchis.n.01
2423	arab.n.01
2506	registration.n.01
6271	work_animal.n.01
1932	cycad.n.01
10401	hypercellularity.n.01
3976	phonetic_alphabet.n.01
4399	catholic.n.01
5780	insider_information.n.01
2887	malodor.n.01
3374	retreat.n.02
704	downfall.n.01
3841	raving.n.01
6286	residue.n.01
10476	flow_chart.n.01
2713	zeno.n.02
6356	sulidae.n.01
5134	bonanza.n.01
2087	maneuver.n.03
4639	powderer.n.01
6441	maneuver.n.05
5987	batting_average.n.02
9348	least_effort.n.01
5253	hugo.n.01
1679	myxomatosis.n.01
9809	gravedigger.n.01
7003	monetarism.n.01
7007	schwann.n.01
3270	drachma.n.02
6900	khabarovsk.n.01
5350	comber.n.02
3399	heir-at-law.n.01
6393	sociability.n.01
4861	boatman.n.01
8728	thaumatolatry.n.01
1087	mobile.n.03
4390	mobile.n.02
8669	mobile.n.01
3826	fabrication.n.03
9295	wrist.n.01
6579	quarter.n.14
9477	european_ash.n.01
10130	el_greco.n.01
7318	bunk_bed.n.01
5236	refugee.n.01
2128	rattan.n.01
7508	slider.n.04
10424	vena_bulbi_vestibuli.n.01
3311	syzygium.n.01
9912	wolffiella.n.01
6282	shoofly.n.01
5796	external-combustion_engine.n.01
9869	biocatalyst.n.01
4290	sea_spray.n.01
3648	calcium_hydride.n.01
3249	food_fish.n.01
930	grammarian.n.01
899	presence.n.02
7062	arroz_con_pollo.n.01
6997	comestible.n.01
346	australian_state.n.01
1925	north_yorkshire.n.01
7666	flowering_shrub.n.01
2975	iron.n.02
7900	butterfly_bush.n.01
1977	heater.n.01
2774	syngonium.n.01
7855	testiness.n.01
2865	worm_gear.n.01
8244	free_phagocyte.n.01
9440	running_back.n.01
9575	structural_gene.n.01
6652	scombroid.n.01
8109	self-fulfillment.n.01
8714	gagarin.n.01
1885	progression.n.01
8006	messiah.n.04
1555	speed.n.02
1402	italian_region.n.01
1258	polity.n.02
8272	deaf_person.n.01
9366	petroleum_geology.n.01
9528	storyteller.n.02
1329	substance.n.01
406	substance.n.07
10145	electronic_counter-countermeasures.n.01
6280	tonic.n.04
9196	observer.n.02
8149	cytoplasm.n.01
730	commissary.n.02
6010	seller.n.01
4010	cap.n.01
3226	cap.n.04
7798	nut_butter.n.01
7473	locus.n.03
7338	diversification.n.01
5589	phyllidae.n.01
10192	zany.n.01
5233	broadcast_journalist.n.01
4738	prickleback.n.01
3734	languor.n.01
10512	languor.n.02
2996	scutellaria.n.01
6846	layoff.n.01
527	west_coast.n.01
3031	cartoon.n.01
9701	caput.n.01
8299	vacuum.n.04
4460	disfavor.n.01
3278	grenadine.n.01
8989	skinner.n.03
2776	tract.n.01
9523	nanjing.n.01
8727	cartesian_coordinate.n.01
5744	hurok.n.01
5774	vomer.n.01
1286	harmonic_mean.n.01
4561	cold_storage.n.01
9537	carboy.n.01
212	structural_genomics.n.01
2265	pandanaceae.n.01
1044	path.n.02
5554	path.n.03
3983	air.n.03
5499	tyrrhenian_sea.n.01
6866	percept.n.01
4475	sonar.n.01
1761	eucalyptus.n.02
7650	cafeteria.n.01
35	colubrid_snake.n.01
410	pressure.n.01
10072	pressure.n.02
9677	clapper.n.03
9219	pressure.n.05
4526	place.n.10
1864	terrier.n.01
455	artery_of_the_vestibule_bulb.n.01
4943	ashlar.n.01
1504	taste_property.n.01
5516	serve.n.01
10067	hudson.n.02
3047	sheet.n.06
5488	hudson.n.01
3344	cholinesterase.n.01
1192	establishment.n.04
8573	circumlocution.n.02
2169	washwoman.n.01
813	geography.n.01
2122	miscalculation.n.01
5191	chicken.n.01
7068	spindle.n.03
3655	psychotropic_agent.n.01
1792	holder.n.01
570	lip.n.01
2056	bedroom_furniture.n.01
4654	text_file.n.01
5779	comparative_anatomist.n.01
7049	master_of_science_in_engineering.n.01
5068	attentiveness.n.02
9853	gold_plate.n.02
1035	gibberish.n.01
6069	uropygial_gland.n.01
10232	somateria.n.01
8337	unfairness.n.02
8935	steed.n.01
7651	celery_blight.n.01
6401	iliolumbar_artery.n.01
4930	styrofoam.n.01
7932	ball-peen_hammer.n.01
7404	saint-bernard's-lily.n.01
5277	zionism.n.01
4513	truth_serum.n.01
4716	duck.n.01
3045	gymnospermous_tree.n.01
2583	cambarus.n.01
10662	singapore_dollar.n.01
1909	count.n.01
2918	plication.n.02
394	trade.n.02
9037	trade.n.03
10605	linen.n.02
5189	trade.n.01
1416	definite_quantity.n.01
5571	cleansing_agent.n.01
1838	aluminum_foil.n.01
4799	statement.n.01
1575	decline.n.02
1524	bacteria_species.n.01
7523	melee.n.01
10754	cockateel.n.01
10240	web-toed_salamander.n.01
1660	foot.n.11
5868	aeolian.n.01
5856	larva.n.01
9944	longan.n.01
2572	thinker.n.02
2379	wrong-site_surgery.n.01
4274	conjunction.n.04
4009	sailor_cap.n.01
3456	spastic.n.01
8832	bouncing_putty.n.01
2441	genus_sisymbrium.n.01
1741	valley.n.01
3629	beauty_treatment.n.01
8486	desmodontidae.n.01
2103	leotia_lubrica.n.01
5852	garmentmaker.n.01
2717	dutch_oven.n.01
2907	dentifrice.n.01
903	june.n.01
5676	american_revolutionary_leader.n.01
4312	solidarity.n.01
2705	carpophore.n.01
7407	masochism.n.01
524	pinch.n.06
5033	architectonics.n.01
2093	cone.n.01
3069	cone.n.03
4118	leather_strip.n.01
1500	diana.n.01
2718	oven.n.01
3679	selfishness.n.01
6408	malaysian_monetary_unit.n.01
10048	sick_benefit.n.01
6556	microgliacyte.n.01
1812	irrational_motive.n.01
7656	gyrus.n.01
1956	non-standard_speech.n.01
8681	oregon_white_oak.n.01
50	angulation.n.02
7908	sestet.n.05
1009	polygamy.n.01
2557	parrot.n.01
10405	thrombolytic.n.01
6496	gable.n.01
2585	confirmation.n.01
5095	chiroptera.n.01
10018	keratoderma.n.01
1942	radioactive_waste.n.01
9038	stiff_upper_lip.n.01
10303	parula.n.01
5557	baryon.n.01
5137	field_spaniel.n.01
6914	monera.n.01
3939	messidor.n.01
6526	story.n.02
5158	genus_cyclops.n.01
335	wedding_anniversary.n.01
9318	little.n.01
7412	samara.n.01
9359	countinghouse.n.01
6670	choking.n.02
6257	diabetes.n.01
3763	legislative_act.n.01
7706	revelation.n.02
1747	chordamesoderm.n.01
10603	rock_rattlesnake.n.01
10613	big_board.n.02
1146	aloofness.n.02
1502	cotingidae.n.01
6512	banded_palm_civet.n.01
6207	habitat.n.01
9130	piece.n.09
10466	affirmed.n.01
202	dispensability.n.01
1880	chlorpyrifos.n.01
8436	spice_rack.n.01
1936	sable.n.01
3346	self-defense.n.01
7452	set-back.n.01
7493	papilionoideae.n.01
4899	necktie.n.01
5582	mushroom_pimple.n.01
2150	northeast.n.04
6664	tall_goldenrod.n.01
7838	deep_south.n.01
5875	license_plate.n.01
9237	partnership.n.01
7773	commune.n.02
5206	namby-pamby.n.01
6339	liquid_oxygen.n.01
3993	brownie.n.01
7676	aminoaciduria.n.01
43	cartridge.n.01
2582	biochemist.n.01
7270	pallet.n.04
2323	hostility.n.02
211	thrush.n.03
10738	thrush.n.02
9168	atomism.n.01
6146	reading.n.01
4621	retraction.n.01
10076	retraction.n.02
1542	set_decoration.n.01
2130	adulthood.n.02
6749	barbiturate.n.01
74	cuboidal_cell.n.01
7716	clark_cell.n.01
6334	irregular.n.02
3589	effigy.n.01
3978	gift.n.01
10426	imam.n.01
8138	gneiss.n.01
4587	catoptrics.n.01
6367	key.n.09
7415	gun_smoke.n.01
821	major_fast_day.n.01
6986	mandaean.n.01
405	charcoal.n.01
6182	swastika.n.01
6719	torr.n.01
8979	fair_weather.n.01
9432	headshot.n.01
6276	dangleberry.n.01
1263	acholia.n.01
4093	vascular_ray.n.01
6930	spinner.n.03
4894	genus_hyacinthus.n.01
7928	slack.n.06
5902	vancouver_island.n.01
6815	fesse.n.01
6998	xanthophyceae.n.01
7188	nestorius.n.01
2534	electronic_balance.n.01
2326	armyworm.n.02
9407	technician.n.02
3269	chewing_gum.n.01
4495	musculus_adductor_magnus.n.01
4	milk_bar.n.01
10688	sherlock_holmes.n.01
7090	coregonidae.n.01
10	nonacceptance.n.01
10209	bunkmate.n.01
2361	hemorrhagic_stroke.n.01
8548	nasua.n.01
2909	property.n.02
673	property.n.01
8259	pyrograph.n.01
6491	property.n.05
10372	thunnus.n.01
8308	rynchopidae.n.01
90	alder.n.02
2217	uprightness.n.03
7434	puissance.n.01
2810	agitation.n.05
7264	dimetrodon.n.01
8105	agitation.n.01
10619	drive.n.01
661	bent.n.04
5156	licensing_agreement.n.01
6761	mirror_carp.n.01
8835	mystic.n.01
8046	anatotitan.n.01
2314	custodian.n.01
8127	nous.n.01
7622	hassam.n.01
2523	water_lily.n.01
4056	capital.n.03
10526	beldam.n.02
6264	defense.n.09
9472	gehenna.n.01
5671	portrait_camera.n.01
2552	sphagnum.n.01
6975	genus_montezuma.n.01
2161	gametophyte.n.01
775	optical_pyrometer.n.01
8092	common_unicorn_plant.n.01
8983	hyperemesis.n.01
8500	wabash.n.01
5754	transmission_time.n.01
7129	farthingale.n.01
3463	drawing_card.n.02
10126	amplitude.n.02
7176	franco-american.n.01
53	contraceptive.n.01
2683	pitched_battle.n.01
10542	biosystematics.n.01
628	malevolence.n.02
7988	genus_sabbatia.n.01
2271	jacob's_ladder.n.02
10634	chlorpromazine.n.01
9128	balagan.n.01
2643	genus_leipoa.n.01
2859	stabilization.n.02
4147	reign.n.03
1495	award.n.02
3710	venae_labiales_anteriores.n.01
8584	proposition.n.05
994	stigmatism.n.03
2760	chancre.n.01
2929	asperity.n.02
7027	dimenhydrinate.n.01
4839	carnivorous_bat.n.01
3602	retribution.n.02
2647	crow.n.01
8419	malto.n.02
4559	outwardness.n.02
2047	dental_technician.n.01
8702	terror.n.03
4917	arithmetician.n.01
9291	clathrus.n.01
4794	boniface.n.01
6752	sinopis.n.01
8710	bookmark.n.01
2765	social_relation.n.01
9835	full_blood.n.01
363	pestle.n.02
5757	arborolatry.n.01
9919	beach_towel.n.01
6623	campephilus.n.01
10225	hands.n.01
8811	atlantic_croaker.n.01
924	departer.n.01
5053	climber.n.04
2411	moving-coil_galvanometer.n.01
5549	virus.n.01
5383	unrighteousness.n.01
8383	spillover.n.01
8965	office.n.06
148	virginia.n.02
9351	fungus_gnat.n.02
6657	antibiotic.n.01
6019	lepiota.n.01
573	thing.n.08
10483	blackboard.n.01
6122	polyhedron.n.01
8838	thing.n.07
7967	casus_belli.n.01
1209	azo_dye.n.01
7754	rupestral_plant.n.01
846	re.n.03
3851	rhinitis.n.01
723	work_unit.n.01
2927	shallow_fording.n.01
5756	blind_spot.n.02
7333	chicken_soup.n.01
6762	domestic_carp.n.01
10244	fullerene.n.01
2666	cetoniidae.n.01
1777	age_group.n.01
